t_s,mode,wall,x_m,y_m,z_m,nose_x,nose_z,roll_rad,pitch_rad,heading_rad,desired_heading_rad,heading_error_rad,clearance_m,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,left_effort,right_effort,wp_x,wp_z
41.824,self_right,none,-5.111345480666496,1.4699704624770091,9.833580773129269,-5.11718633492249,10.253540157381556,1.8151525121512175,0.6330761968021323,-0.013907244146620892,3.0645570461077836,3.0784642902544044,-0.2535401573815559,-0.08092294061306109,9.927502737134772e-05,0.005490080412976909,0.0005718190938436883,0.48390297389817627,-0.004545337175204804,6.803620679468291e-05,0.022305011413957927,-4.8,5.8
41.84,self_right,none,-5.112567257585273,1.4699583637603917,9.833672365951827,-5.118567567985146,10.253629502187307,1.8149335280804395,0.6403820226275047,-0.01428693936173659,3.064257694906089,3.0785446342678258,-0.25362950218730695,-0.07636105742359423,-0.0007561697885874079,0.005724551409856648,-0.004566796596700711,0.4567259054456173,-0.015593329784826481,1.0195501561988785e-05,0.02191299073641455,-4.8,5.8
41.856,self_right,none,-5.113703622747697,1.4699303579044958,9.833765557523837,-5.119979295032454,10.253718669117708,1.81459833846817,0.6471765811834452,-0.014942632933117164,3.0639794487028595,3.0789220816359766,-0.253718669117708,-0.07102282265150561,-0.0017503659934972305,0.005824473250562623,-0.010548174098471547,0.4248610787806097,-0.028406503715878925,6.107742247520898e-05,0.0214874616896294,-4.8,5.8
41.872,self_right,none,-5.115120168241469,1.4699129240474935,9.833994061409852,-5.121422987299533,10.253946766451648,1.814307642432219,0.6556756318540018,-0.015007275355539492,3.0636347956153513,3.078642070970891,-0.25394676645164793,-0.08853409336075431,-0.00108961606263717,0.014281492875980864,-0.006492159190528216,0.5313506557261415,0.006975894211542363,0.0008039438511428074,0.02103043603310641,-4.8,5.8
41.888,self_right,none,-5.11625041089191,1.4698730163544804,9.834153629459877,-5.122712459259525,10.254103914530496,1.813873427633967,0.6624443795235521,-0.01538643654324432,3.0633594034226292,3.0787458399658734,-0.2541039145304964,-0.07064016565257128,-0.002494230813317097,0.009973003126560569,-0.015023664360113317,0.423325526555079,-0.007078613285048345,0.0023472031699067314,0.02054392552634988,-4.8,5.8
41.904,self_right,none,-5.117158971190366,1.4698072577066994,9.83423601958436,-5.123958229827153,10.254180980361353,1.8132598315915076,0.6678793679566534,-0.0161894182310669,3.063137161633869,3.079326579864936,-0.25418098036135284,-0.056785018653499816,-0.0041099154863084054,0.005149382780224848,-0.02480784444715798,0.3401216512227655,-0.026517318192875762,0.004636244350019069,0.020029941928864,-4.8,5.8
41.92,self_right,none,-5.117863529609525,1.469711922741312,9.8342555694861,-5.125219069798615,10.254191155056704,1.8124346232453536,0.6720813581186987,-0.017514086300540552,3.0629639714322856,3.0804780577328263,-0.254191155056704,-0.04403490119743354,-0.005958435336707341,0.0012218688587340492,-0.03599551530091161,0.26326872423289727,-0.05076480297108085,0.007616456362731904,0.019490497000152946,-4.8,5.8
41.936,self_right,none,-5.118383821501711,1.469585752749035,9.834230055015015,-5.126531289552847,10.254151022298569,1.8113862176849456,0.6751667008941822,-0.01939995032017174,3.0628353038884546,3.0822352542086264,-0.25415102229856856,-0.0325182432616265,-0.007885624517308313,-0.0015946544428159602,-0.04764479648117201,0.19374643369951125,-0.07699027420598388,0.011233228179296152,0.018927602499721075,-4.8,5.8
41.952,self_right,none,-5.118740407282991,1.4694290124841953,9.834176092089729,-5.127920773703341,10.254075747808079,1.8101167036662196,0.677257997608774,-0.021859756188509265,3.0627464112748712,3.0846061674633805,-0.25407574780807884,-0.02228661133001022,-0.009796266552476524,-0.00337268283030319,-0.05917537809239243,0.1319548984731504,-0.10408055323071216,0.01543194877096608,0.018343270187072235,-4.8,5.8
41.968,self_right,none,-5.118955415787885,1.4692430908889171,9.8341077386607,-5.129408410103349,10.253977641023136,1.8086381592578038,0.6784880161299814,-0.02489065176846141,3.062692114067316,3.0875827658357773,-0.2539776410231358,-0.013438031555824485,-0.011620099704887926,-0.004272089314289399,-0.07016172796020759,0.07853755237276411,-0.13147782011677195,0.02015800710899279,0.017739511821710765,-4.8,5.8
41.984,self_right,none,-5.1190522984044415,1.4690300354811425,9.834035842434659,-5.131007231131297,10.2538656646049,1.8069682459485128,0.6789976708359341,-0.0284679705784871,3.0626668466472418,3.0911348172257287,-0.25386566460490023,-0.006055163534804967,-0.01331596298591755,-0.0044935141275701,-0.08035881672490373,0.03400920736562325,-0.15805770983047476,0.025356792164628363,0.017118339163140855,-4.8,5.8
42.0,self_right,none,-5.11906454149923,1.4687949614065312,9.83396222876563,-5.132709442179657,10.253740523446789,1.8051457701495366,0.6789886623502546,-0.03249357642345372,3.0626623962086694,3.095155972632123,-0.25374052344678866,-0.0007651934242843004,-0.014692129663204845,-0.004600854314329636,-0.08861737017117109,0.0021386703200295953,-0.1800671843050657,0.030973692909123142,0.01648176397086688,-4.8,5.8
42.016,self_right,none,-5.119028156444401,1.4685440973335853,9.833880703149523,-5.134489332662163,10.253596025755172,1.8032152104273482,0.6786777086342981,-0.036820643755504104,3.0626697714190865,3.0994904151745906,-0.25359602575517215,0.002274065926854478,-0.015679004559124857,-0.005095351006676598,-0.0945275203761736,-0.01616894191432412,-0.19468121952146483,0.0369540983137326,0.015831798004392644,-4.8,5.8
42.032,self_right,none,-5.11894473108646,1.4682758479563127,9.83378833283224,-5.136314848294188,10.25342898747403,1.801167659198926,0.6780720792606978,-0.0413692208799894,3.062688524760492,3.1040577456404814,-0.2534289874740292,0.005214084871318041,-0.016765586079528928,-0.005773144830181319,-0.10104159248667487,-0.033928596721535725,-0.20398017652639092,0.0432433973497072,0.015170453023222511,-4.8,5.8
42.048,self_right,none,-5.118802410258814,1.4679878303675833,9.833682007291968,-5.138157748646624,10.25323578319667,1.798993174078747,0.6770984211767362,-0.04610046647601941,3.0627215174941687,3.1088219839701883,-0.2532357831966703,0.008895051727827489,-0.01800109929558462,-0.0066453462670885925,-0.10844182880282426,-0.056166239598004195,-0.21050213176460228,0.04978697898829903,0.01449974078686067,-4.8,5.8
42.064,self_right,none,-5.118588039780428,1.4676781604118065,9.833560211762043,-5.140001544469367,10.253013977768425,1.796688064399694,0.6756762146887616,-0.05100664924522987,3.06277196279632,3.11377861204155,-0.2530139777684255,0.01339815489916852,-0.01935437223604441,-0.007612220620284319,-0.11653288740068617,-0.08333037137883173,-0.2164520857953652,0.05653023220076016,0.013821673054811301,-4.8,5.8
42.08,self_right,none,-5.118402402146338,1.4673475679836492,9.833434207709283,-5.141936247489354,10.252774353799985,1.7942878941875842,0.6734829643326824,-0.056062327659651884,3.062815250142748,3.1188775778023996,-0.25277435379998536,0.011602352130608305,-0.020662026759834307,-0.007875253297523359,-0.12432110453081181,-0.13061321249762647,-0.2222880505059909,0.06341854595834064,0.013138261586578786,-4.8,5.8
42.096,self_right,none,-5.118332310052637,1.4669984853179805,9.833312734908615,-5.14403971316,10.252525245964137,1.791835702226135,0.6703622148837187,-0.06124638587723866,3.062830158064384,3.124076543941623,-0.2525252459641365,0.004380755856345101,-0.021817666604295027,-0.007592050041793728,-0.13117478773050548,-0.1876804554348885,-0.22859941038041245,0.07039730923229666,0.01245151814166691,-4.8,5.8
42.112,self_right,none,-5.118406856330198,1.4666367131755462,9.83320774348444,-5.146311708113482,10.252279717311076,1.789366933741369,0.6666032942758668,-0.06648910164325786,3.062809747541315,3.1292988491845732,-0.252279717311076,-0.004659142347601494,-0.02261075890213669,-0.0065619640109755295,-0.13583539761969318,-0.22672580724921584,-0.23203649755538328,0.07741191099387826,0.011763454479580056,-4.8,5.8
42.128,self_right,none,-5.118606790255632,1.4662709122776834,9.833127038884207,-5.148701378593646,10.252047455852352,1.7869078574252604,0.662765188709716,-0.07171523876538023,3.0627589119010716,3.1344741506664517,-0.25204745585235244,-0.012495870339613796,-0.022862556116424935,-0.005044037514509283,-0.13724790155989908,-0.23095685705410948,-0.23183460663143887,0.08440774021433754,0.011076082359822397,-4.8,5.8
42.144,self_right,none,-5.1189202538170635,1.4659059106255259,9.833064891650912,-5.151193262659852,10.251823118913652,1.7844779586236932,0.6590335904584386,-0.07691631583481193,3.062680461252291,3.1395967770871027,-0.25182311891365217,-0.01959147258946868,-0.02281260325984141,-0.0038842020810118307,-0.13687718637338742,-0.22368011366372392,-0.23184628120917866,0.09133018586492453,0.010391413541898334,-4.8,5.8
42.16,self_right,none,-5.119349496939378,1.4655436043188899,9.833015398697206,-5.153789567943211,10.251600971202102,1.7820888481823982,0.6554119589396518,-0.08209234346754624,3.0625737268518494,-3.1385192368601906,-0.2516009712021017,-0.02682769514466971,-0.0226441441647527,-0.0030933096065812924,-0.13581902674262833,-0.21624880715275838,-0.23227953297748347,0.09812463691689548,0.009711459785311632,-4.8,5.8
42.176,self_right,none,-5.119901149344887,1.4651848560759302,9.83297470547355,-5.15649738049628,10.25137728178674,1.7797501368414328,0.6518502388379753,-0.0872445200688746,3.0624370011618818,-3.1335037859488297,-0.25137728178673946,-0.0344782753442939,-0.022421765184983223,-0.0025433264785009236,-0.13445125229831026,-0.21199731557098506,-0.2331294300362596,0.1047364823415004,0.00903823284956668,-4.8,5.8
42.192,self_right,none,-5.120581843700234,1.4648299756376433,9.832940424034243,-5.159324019881412,10.251149754136701,1.7774698352179679,0.6482855378073976,-0.09237459365968627,3.0622686050575907,-3.1285421084623093,-0.2511497541367014,-0.04254339720913637,-0.022180027392928663,-0.002142589956656601,-0.1329764442775365,-0.21172115306737455,-0.23437153970266356,0.11111111110999135,0.008373744494167662,-4.8,5.8
42.208,self_right,none,-5.121396279500499,1.464478859004198,9.832910992555307,-5.162275198322781,10.25091687049953,1.7752540205927203,0.6446562377961433,-0.09748509145992795,3.0620673524857627,-3.1236328632338957,-0.2509168704995304,-0.05090223751658797,-0.021944789590339922,-0.0018394674335193806,-0.13154694101938574,-0.2153323948040528,-0.23598452824253827,0.11719391219362042,0.007720006478618761,-4.8,5.8
42.224,self_right,none,-5.122346429795393,1.4641310478748744,9.832885301947153,-5.165354252787119,10.250677507668504,1.7731066524229062,0.6409065739742827,-0.1025793830286037,3.0618327386516166,-3.118773185499366,-0.25067750766850416,-0.05938439343088808,-0.021738195582720762,-0.0016056630096384814,-0.13029364770008914,-0.22245486396045355,-0.23794433708133766,0.12293027456363807,0.007079030562424346,-4.8,5.8
42.24,self_right,none,-5.123431288897029,1.4637857735225392,9.83286251100839,-5.168561812235434,10.250430751974106,1.7710296113959043,0.6369875805462142,-0.10766149048621526,3.0615649985032856,-3.1139588181900852,-0.2504307519741058,-0.06780369385220392,-0.021579647020943338,-0.001424433672708724,-0.12933144275367367,-0.23265170836218005,-0.24021655830050753,0.1282655871912998,0.006452828505088224,-4.8,5.8
42.256,self_right,none,-5.124646914727156,1.4634419969548436,9.832841956141399,-5.171895693155324,10.250175818818567,1.769022893571205,0.6328565409387277,-0.1127357393962365,3.061265094395792,-3.1091844733875575,-0.2501758188185672,-0.07597661438292339,-0.021486035480985946,-0.0012846791869277042,-0.1287604121806113,-0.24551951959040216,-0.24275231388769325,0.1331452390478559,0.005843412066114758,-4.8,5.8
42.272,self_right,none,-5.125986674293813,1.4630984440044235,9.832823101457,-5.17535097482038,10.249912019834753,1.767084897160311,0.6284756870065734,-0.11780635255235901,3.060934654444398,-3.1044443001828292,-0.24991201983475264,-0.08373497291608356,-0.021472059401253844,-0.0011784177749462545,-0.1286676894894565,-0.2607357917123296,-0.24548824711690181,0.13751461910455856,0.005252793005008147,-4.8,5.8
42.288,self_right,none,-5.127441648977235,1.4627536312071723,9.832805505191176,-5.1789202446098095,10.249638750256512,1.765212764254704,0.6238103686245285,-0.1228770669869558,3.0605758717931,-3.0997323683995304,-0.24963875025651205,-0.09093591771385492,-0.02155079982819239,-0.0010997666140298576,-0.12913087421618893,-0.2780923657898695,-0.24835012162996073,0.14131911633265873,0.004682983081272727,-4.8,5.8
42.304,self_right,none,-5.129001155354407,1.4624058780793543,9.83278879427054,-5.182593993016608,10.249355484911202,1.763402757273691,0.6188267291644927,-0.12795083146292846,3.0601913755713523,-3.0950431001453054,-0.2493554849112023,-0.09746914857330821,-0.021734570488620757,-0.0010444325398280088,-0.13022309623296038,-0.29752646419960593,-0.251259203674336,0.14450411970341082,0.004135994054412343,-4.8,5.8
42.32,self_right,none,-5.130653317181836,1.4620533021725568,9.832772646288413,-5.186361108729582,10.249061778936472,1.7616506606396296,0.6134888828869061,-0.13302962008466576,3.059784089411707,-3.0903715976832133,-0.24906177893647197,-0.10326011421428309,-0.022035994174837693,-0.0010092488828821666,-0.13201942887287008,-0.31915179147108735,-0.25414044636668437,0.14701501818806567,0.0036138376839313594,-4.8,5.8
42.336,self_right,none,-5.132385599256587,1.4616937957934906,9.832756781743475,-5.19020938877288,10.248757273769597,1.7599522089747168,0.6077556391472214,-0.13811437266783233,3.0593570996010957,-3.085713834910658,-0.24875727376959667,-0.10826762967191786,-0.022469148691637988,-0.0009915340586697065,-0.134603707868332,-0.34328672129547916,-0.25693127757804,0.14879720075787536,0.003118525729333947,-4.8,5.8
42.352,self_right,none,-5.134185193679609,1.4613249896059362,9.832740971078083,-5.194125941985592,10.248441712829308,1.7583035647040182,0.601576951037676,-0.14320503294822276,3.0589135599369484,-3.081066714294415,-0.24844171282930816,-0.11247465143889815,-0.023050386722148538,-0.0009881665870461853,-0.13807338474959258,-0.3704715226455103,-0.25958924107283393,0.14979605638409202,0.0026520699501243017,-4.8,5.8
42.368,self_right,none,-5.136039147958235,1.4609442220193007,9.832725059819454,-5.198097331622704,10.24811497524864,1.7567019173360179,0.5948905004885129,-0.14830058000716118,3.058456660587507,-3.076428066584918,-0.24811497524864023,-0.11587214241415186,-0.02379797416470715,-0.0009944536643555642,-0.1425372940045026,-0.40146060819884183,-0.26209538385794207,0.02399744089227592,0.0022164821058067224,-4.8,5.8
42.384,self_right,none,-5.137418567369847,1.4605934982013407,9.83281680219415,-5.201329975200243,10.247925621600745,1.7546739249484973,0.5919799789986157,-0.1527634912969987,3.0581188627056575,-3.07230295317693,-0.2479256216007446,-0.08621371322576193,-0.021920238622498717,0.005733898418465794,-0.13117012699350372,-0.16409277908850553,-0.20805217379968433,0.023955434934721243,0.0018137739558851313,-4.8,5.8
42.4,self_right,none,-5.1385153440199005,1.4602588318678549,9.832875855476097,-5.2042832383942,10.247694591877396,1.7525773351041882,0.5901394309045345,-0.15723733587391983,3.057850017030443,-3.0680979542752236,-0.24769459187739606,-0.06854854062832963,-0.020916645842865296,0.003690830121684859,-0.12526139979356052,-0.09685768892868526,-0.20659627659954485,0.02386344932698416,0.0014459572598638452,-4.8,5.8
42.416,self_right,none,-5.139404313860335,1.4599252127910192,9.832912398276893,-5.207029731831812,10.247432365038668,1.7504612536401523,0.5884886410207475,-0.1617168578930557,3.0576318897578534,-3.063836559528677,-0.2474323650386676,-0.055560615027129064,-0.020851192302227994,0.002283925049764304,-0.12493593393928928,-0.08440551020499884,-0.20646409406512298,0.023723495828568846,0.0011150437772470552,-4.8,5.8
42.432,self_right,none,-5.140119427486068,1.459584796277623,9.83293551316937,-5.209590426971013,10.247150167944598,1.7483264348813268,0.5867280304251326,-0.16617082521739954,3.05745629998687,-3.0595581819753166,-0.2471501679445982,-0.04469460160835759,-0.02127603208726687,0.0014446807797418716,-0.12751707923737904,-0.09043887109734998,-0.20440534411557085,0.023537586198979554,0.0008230452675390198,-4.8,5.8
